Title	Author	DOI	Link DOI	ACM	IEEE	SCOPUS
machines getting with the program understanding intent arguments of noncanonical directives	Cho, W.I., Moon, Y.K., Moon, S., Kim, S.M., Kim, N.S.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-85118442738&partnerID=40&md5=b2ff7c5f1aee732a90707ea7c3711945
macro impact analysis using macro slicing	Vidács, L., Beszédes, A., Ferenc, R.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-53849107657&partnerID=40&md5=8c68e88a1028864fcd9dd9d6afe1eb08
mad a top down approach to parallel program debugging	Kranzlmüller, D., Hügl, R., Volkert, J.	10.1007/bfb0100691	https://doi.org/10.1007/bfb0100691			https://www.scopus.com/inward/record.url?eid=2-s2.0-35048814427&partnerID=40&md5=81b3667c3d1c6ab40d9e3311ebdb3868
maintaining a cots integrated solution are traditional static analysis techniques sufficient for this new programming methodology	R. Cherinka, J. Ricci, C. M. Overstreet	10.5555/850947.853295	https://doi.org/10.5555/850947.853295	https://dl.acm.org/doi/10.5555/850947.853295		https://www.scopus.com/inward/record.url?eid=2-s2.0-0032313588&partnerID=40&md5=1d9b4e3a077847535a47400aaa9dde47
maintaining a legacy towards support at the architectural level	Reinder J. Bril, Loe M. G. Feijs, André Glas, René L. Krikhaar, M. R. M. Winter	10.5555/352010.352016	https://doi.org/10.5555/352010.352016	https://dl.acm.org/doi/10.5555/352010.352016		https://www.scopus.com/inward/record.url?eid=2-s2.0-0034179793&partnerID=40&md5=aca46f6f753eb7189c7676db0dca2bdf
maintaining program understanding issues, tools, and future directions	Thomas Vestdam, Kurt Nørmark	10.5555/1080578.1080584	https://doi.org/10.5555/1080578.1080584	https://dl.acm.org/doi/10.5555/1080578.1080584		
maintaining traceability links between implementationlevel restrictions and source code for program understanding	Ohba, M., Gondow, K.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-38049100453&partnerID=40&md5=44744bbe5fb85b0702228edf8b212fbf
maintenance of embedded systems supporting program comprehension using dynamic analysis	Jonas Trümper, Stefan Voigt, Jürgen Döllner	10.5555/2667025.2667035	https://doi.org/10.5555/2667025.2667035	https://dl.acm.org/doi/10.5555/2667025.2667035	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6225492	https://www.scopus.com/inward/record.url?eid=2-s2.0-84864132873&partnerID=40&md5=2cbf50cb10495ea6b7ed8b05cdaaae1a
maintenance of service oriented architecture composite applications static and dynamic support	White, L.J., Reichherzer, T., Coffey, J., Wilde, N., Simmons, S.	10.1002/smr.568	https://doi.org/10.1002/smr.568			https://www.scopus.com/inward/record.url?eid=2-s2.0-84875382839&partnerID=40&md5=ccba5e41c73cfc00a517c1b0b9f4df56
maintenance support for object oriented programs	Wilde, N., Huitt, R.	10.1109/ICSM.1991.160324	https://doi.org/10.1109/ICSM.1991.160324			https://www.scopus.com/inward/record.url?eid=2-s2.0-85025025255&partnerID=40&md5=c8aa4254218e59564f9a23ccfa0ec2cc
majic an integrated program support environment	Sutcliffe, A., Davies, C.	10.1016/0950-5849(87)90132-7	https://doi.org/10.1016/0950-5849(87)90132-7			https://www.scopus.com/inward/record.url?eid=2-s2.0-0023328554&partnerID=40&md5=e4991084d0198d408eab211c53fca37d
making smart moves to untangle programs	Shah, S.M.A., Dietrich, J., McCartin, C.	10.1109/CSMR.2012.44	https://doi.org/10.1109/CSMR.2012.44			https://www.scopus.com/inward/record.url?eid=2-s2.0-84860528750&partnerID=40&md5=529f7677714b5433500ea62a5d4a5027
malware detection via classifying with compression	Gong, T., Tan, X., Zhu, M.	10.1109/ICISE.2009.726	https://doi.org/10.1109/ICISE.2009.726			https://www.scopus.com/inward/record.url?eid=2-s2.0-77952754403&partnerID=40&md5=c0a6ca4add49ca47072f3a8f595a6e9f
malware system calls detection using hybrid system	Y. Guan; N. Ezzati-Jivan	10.1109/SysCon48628.2021.9447094	https://doi.org/10.1109/SysCon48628.2021.9447094		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9447094	
managing a multifile, multilanguage software repository for program comprehension tools ¾ a generic approach	M. Kamp	10.5555/580914.858225	https://doi.org/10.5555/580914.858225	https://dl.acm.org/doi/10.5555/580914.858225		
managing a multifile, multilanguage software repository for program comprehension tools a generic approach	M. Kamp	10.1109/WPC.1998.693287	https://doi.org/10.1109/WPC.1998.693287		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=693287	
managing big clones to ease evolution linux kernel example	Kumar, K., Jarzabek, S., Dan, D.	10.15439/2016F173	https://doi.org/10.15439/2016F173			https://www.scopus.com/inward/record.url?eid=2-s2.0-85007251562&partnerID=40&md5=36fc4992fd16c949293cff249a1fc43e
managing cost, performance, and reliability tradeoffs for energyaware server provisioning	Guenter, B., Jain, N., Williams, C.	10.1109/INFCOM.2011.5934917	https://doi.org/10.1109/INFCOM.2011.5934917			https://www.scopus.com/inward/record.url?eid=2-s2.0-79960879925&partnerID=40&md5=8bc117502b4a78ded0a90c4aba54f0dd
managing design tradeoffs for a program understanding and transformation tool	William G. Griswold, Darren C. Atkinson	10.1016/0164-1212%2894%2900119-8	https://doi.org/10.1016/0164-1212%2894%2900119-8	https://dl.acm.org/doi/10.1016/0164-1212%2894%2900119-8		https://www.scopus.com/inward/record.url?eid=2-s2.0-0029345859&partnerID=40&md5=778cb01498fb5abd598a9ce89fd197fb
managing views in a program understanding tool	Kenny Wong	10.5555/962289.962311	https://doi.org/10.5555/962289.962311	https://dl.acm.org/doi/10.5555/962289.962311		
manipulating and documenting software structures using shrimp views	M.-A. D. Storey, H. A. Muller	10.5555/850946.853250	https://doi.org/10.5555/850946.853250	https://dl.acm.org/doi/10.5555/850946.853250		https://www.scopus.com/inward/record.url?eid=2-s2.0-0029478918&partnerID=40&md5=970027fa9de5c841c15087e18362712d
map and logmap decoding algorithms for linear block codes using a code structure	Kajl, Y., Shibuya, R., Fujiwara, T., Kasami, T., Lin, S.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-0034292529&partnerID=40&md5=b36f774406305cb034df0b875e9049bd
mapbased codeaided hypothesis testing	Herzet, C., Wymeersch, H., Simoens, F., Moeneclaey, M., Vandendorpe, L.	10.1109/TWC.2008.060995	https://doi.org/10.1109/TWC.2008.060995			https://www.scopus.com/inward/record.url?eid=2-s2.0-50049122279&partnerID=40&md5=63b85b142d814b22a98975459bb3675a
mapo mining api usages from open source repositories	Tao Xie, Jian Pei	10.1145/1137983.1137997	https://doi.org/10.1145/1137983.1137997	https://dl.acm.org/doi/10.1145/1137983.1137997		https://www.scopus.com/inward/record.url?eid=2-s2.0-77953967695&partnerID=40&md5=163eab9e81c8d740770a32a2d4d834fd
mapping the problemsolving strategies of novice programmers to polya’s framework swot analysis as a bottleneck identification tool	Khomokhoana, P.J., Nel, L.	10.1007/978-3-030-95003-3_9	https://doi.org/10.1007/978-3-030-95003-3_9			https://www.scopus.com/inward/record.url?eid=2-s2.0-85124152557&partnerID=40&md5=aa1daa2b25bb6927f0d9002c92188895
maskara compilation of a masking countermeasure with optimized polynomial interpolation	Belleville, N., Courousse, D., Heydemann, K., Meunier, Q., El Ouahma, I.B.	10.1109/TCAD.2020.3012237	https://doi.org/10.1109/TCAD.2020.3012237			https://www.scopus.com/inward/record.url?eid=2-s2.0-85089291802&partnerID=40&md5=b5d68e1f4c75fdfadf7976cd1610303a
matlab doesnt love me an essay	Tijs van der Storm, Geor Bakker	10.1145/3397537.3397557	https://doi.org/10.1145/3397537.3397557	https://dl.acm.org/doi/10.1145/3397537.3397557		https://www.scopus.com/inward/record.url?eid=2-s2.0-85090111942&partnerID=40&md5=a65779f80b54420cae124802e53e3a57
maximizing functional cohesion of comprehension environments by integrating user and task knowledge	Juergen Rilling	10.5555/832308.837132	https://doi.org/10.5555/832308.837132	https://dl.acm.org/doi/10.5555/832308.837132		
mayhappeninparallel analysis of x10 programs	Agarwal, S., Barik, R., Sarkar, V., Shyamasundar, R.K.	10.1145/1229428.1229471	https://doi.org/10.1145/1229428.1229471			https://www.scopus.com/inward/record.url?eid=2-s2.0-34748888287&partnerID=40&md5=5255433cc4efb70e948a788e5e12f68f
meaningful identifier names the case of singleletter variables	Gal Beniamini, Sarah Gingichashvili, Alon Klein Orbach, Dror G. Feitelson	10.1109/ICPC.2017.18	https://doi.org/10.1109/ICPC.2017.18	https://dl.acm.org/doi/10.1109/ICPC.2017.18	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7961503	https://www.scopus.com/inward/record.url?eid=2-s2.0-85025175118&partnerID=40&md5=58c43b5db44f5b88f8cfc87537afbd8d
meaningfulness as a factor of program complexity	Chaudhary, B.D., Sahasrabuddhe, H.V.	10.1145/800176.810001	https://doi.org/10.1145/800176.810001			https://www.scopus.com/inward/record.url?eid=2-s2.0-85050506514&partnerID=40&md5=2cae1ef37bedf26bd314533c90c55b12
measurement of source code readability using word concreteness and memory retention of variable names	W. Xu; D. Xu; L. Deng	10.1109/COMPSAC.2017.166	https://doi.org/10.1109/COMPSAC.2017.166		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8029587	https://www.scopus.com/inward/record.url?eid=2-s2.0-85031918193&partnerID=40&md5=a2b650ac60ef646de4b35bda957639aa
measuring and modeling programming experience	Siegmund, J., Kästner, C., Liebig, J., Apel, S., Hanenberg, S.	10.1007/s10664-013-9286-4	https://doi.org/10.1007/s10664-013-9286-4			https://www.scopus.com/inward/record.url?eid=2-s2.0-84907592862&partnerID=40&md5=7215fbb298380ea72675bfd2fbbbf2dc
measuring code quality to improve specification mining	Claire Le Goues, Westley Weimer	10.1109/TSE.2011.5	https://doi.org/10.1109/TSE.2011.5	https://dl.acm.org/doi/10.1109/TSE.2011.5	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5680914	https://www.scopus.com/inward/record.url?eid=2-s2.0-84856524160&partnerID=40&md5=30d8c9e258f195ba3ac340b13e1a4d58
measuring computer program comprehension	John P. Boysen, Roy F. Keller	10.1145/800140.804619	https://doi.org/10.1145/800140.804619	https://dl.acm.org/doi/10.1145/800140.804619		https://www.scopus.com/inward/record.url?eid=2-s2.0-84865023795&partnerID=40&md5=69cc65bcf5f1f26d72f67cc5a3f78773
measuring developers expertise based on version control data	A. Fekete; M. Cserép; Z. Porkoláb	10.23919/MIPRO52101.2021.9597103	https://doi.org/10.23919/MIPRO52101.2021.9597103		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9597103	https://www.scopus.com/inward/record.url?eid=2-s2.0-85123057856&partnerID=40&md5=99101ac2e4ee7e6912a89ff58af90b25
measuring difficulty of program comprehension based on brain activation	Nakagawa, T., Matsumoto, K., Kamei, Y., Ubayashi, N., Uwano, H., Monden, A.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-84975856196&partnerID=40&md5=1637dd4e36e9b0bbed73a8e348a84746
measuring distance between program features	W. Eric Wong, Swapna S. Gokhale, Joseph R. Horgan	10.5555/645984.676057	https://doi.org/10.5555/645984.676057	https://dl.acm.org/doi/10.5555/645984.676057		https://www.scopus.com/inward/record.url?eid=2-s2.0-0036389532&partnerID=40&md5=28baaee2556da6377362b0b2e4be7081
measuring mangled name ambiguity in large c/ c++ projects	Szalay, R., Porkoláb, Z., Krupp, D.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-85030791268&partnerID=40&md5=0b844f299ebdb1c853982b1216b8e9a5
measuring neural efficiency of program comprehension	Janet Siegmund, Norman Peitek, Chris Parnin, Sven Apel, Johannes Hofmeister, Christian Kästner, Andrew Begel, Anja Bethmann, André Brechmann	10.1145/3106237.3106268	https://doi.org/10.1145/3106237.3106268	https://dl.acm.org/doi/10.1145/3106237.3106268		https://www.scopus.com/inward/record.url?eid=2-s2.0-85113161425&partnerID=40&md5=38e1e04924fe431e4f127d336ff8d16f
measuring program comprehension a largescale field study with professionals	Xin Xia, Lingfeng Bao, David Lo, Zhenchang Xing, Ahmed E. Hassan, Shanping Li	10.1109/TSE.2017.2734091	https://doi.org/10.1109/TSE.2017.2734091	https://dl.acm.org/doi/10.1109/TSE.2017.2734091	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8453126	https://www.scopus.com/inward/record.url?eid=2-s2.0-85028931582&partnerID=40&md5=f53f14443e03186209d80e13ff13ff06
measuring program comprehension with functional magnetic resonance imaging	Siegmund, J., Apel, S., Kästner, C., Parnin, C., Bethmann, A., Saake, G., Leich, T., Brechmann, A.		https://doi.org/			https://www.scopus.com/inward/record.url?eid=2-s2.0-85134763425&partnerID=40&md5=72633da5cd3260371c2ab8ec1128fd5a
measuring program structure with intermodule metrics	M. H. Ammann; R. D. Cameron	10.1109/CMPSAC.1994.342817	https://doi.org/10.1109/CMPSAC.1994.342817		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=342817	https://www.scopus.com/inward/record.url?eid=2-s2.0-0028724115&partnerID=40&md5=d7135bb591bff0d81eecd033210c2439
measuring program understanding	Robert W. Zmud, Tricia W. Dudley	10.1145/503643.503719	https://doi.org/10.1145/503643.503719	https://dl.acm.org/doi/10.1145/503643.503719		https://www.scopus.com/inward/record.url?eid=2-s2.0-85052929170&partnerID=40&md5=09a67b74824c1e1b17333431b5f9c35f
measuring programming experience	Feigenspan, J., Kästner, C., Liebig, J., Apel, S., Hanenberg, S.	10.1109/icpc.2012.6240511	https://doi.org/10.1109/icpc.2012.6240511			https://www.scopus.com/inward/record.url?eid=2-s2.0-84865018300&partnerID=40&md5=0924a6a68373fd1caaec1b04977af358
measuring the accuracy of information retrieval based bug localization techniques	Matthew Beard, Nicholas Kraft, Letha Etzkorn, Stacy Lukins	10.1109/WCRE.2011.23	https://doi.org/10.1109/WCRE.2011.23	https://dl.acm.org/doi/10.1109/WCRE.2011.23	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6079835	https://www.scopus.com/inward/record.url?eid=2-s2.0-83455168915&partnerID=40&md5=52bba725e6827668711e72e5ad11a021
measuring the cognitive load of software developers a systematic mapping study	Lucian Gonçales, Kleinner Farias, Bruno da Silva, Jonathan Fessler	10.1109/ICPC.2019.00018	https://doi.org/10.1109/ICPC.2019.00018	https://dl.acm.org/doi/10.1109/ICPC.2019.00018	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8813301	https://www.scopus.com/inward/record.url?eid=2-s2.0-85072328108&partnerID=40&md5=37bcea495cb436dcf71856f858055b9f
measuring the complexity of traces using shannon entropy	Abdelwahab Hamou-Lhadj	10.1109/ITNG.2008.169	https://doi.org/10.1109/ITNG.2008.169	https://dl.acm.org/doi/10.1109/ITNG.2008.169	https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4492527	https://www.scopus.com/inward/record.url?eid=2-s2.0-44049095629&partnerID=40&md5=144ac6005d0886c7e393ccc5238efb65
measuring the difficulty of code comprehension tasks using software metrics	Nadia Kasto, Jacqueline Whalley	10.5555/2667199.2667206	https://doi.org/10.5555/2667199.2667206	https://dl.acm.org/doi/10.5555/2667199.2667206		https://www.scopus.com/inward/record.url?eid=2-s2.0-84979786690&partnerID=40&md5=e84fb0bd2f1edb04525b75d9897922d8
measuring the extent of source code readability using regression analysis	Choi, S., Kim, S., Lee, J.-H., Kim, J.A., Choi, J.-Y.	10.1007/978-3-319-95171-3_32	https://doi.org/10.1007/978-3-319-95171-3_32			https://www.scopus.com/inward/record.url?eid=2-s2.0-85049988017&partnerID=40&md5=169f6afefe8b2c46739d48f0cd4711a0
measuring the impact of code dependencies on software architecture recovery techniques	T. Lutellier; D. Chollak; J. Garcia; L. Tan; D. Rayside; N. Medvidović; R. Kroeger	10.1109/TSE.2017.2671865	https://doi.org/10.1109/TSE.2017.2671865		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7859416	https://www.scopus.com/inward/record.url?eid=2-s2.0-85032433166&partnerID=40&md5=572841d0ba1e46186f80c1f79adeba2f
measuring the impact of lexical and structural inconsistencies on developers’ cognitive load during bug localization	Sarah Fakhoury, Devjeet Roy, Yuzhan Ma, Venera Arnaoudova, Olusola Adesope	10.1007/s10664-019-09751-4	https://doi.org/10.1007/s10664-019-09751-4	https://dl.acm.org/doi/10.1007/s10664-019-09751-4		https://www.scopus.com/inward/record.url?eid=2-s2.0-85070284963&partnerID=40&md5=d3577884be59172f779fb9b7afdebd98
measuring the technical debt	Vora, U.	10.1109/SOSE55472.2022.9812632	https://doi.org/10.1109/SOSE55472.2022.9812632			https://www.scopus.com/inward/record.url?eid=2-s2.0-85135110055&partnerID=40&md5=6e951c501a2ad6693e563f61a1601c55
mediating turf battles! prioritizing shared modules in locating multiple features	M. Nakano; K. Noda; S. Hayashi; T. Kobayashi	10.1109/COMPSAC.2017.167	https://doi.org/10.1109/COMPSAC.2017.167		https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8029629	https://www.scopus.com/inward/record.url?eid=2-s2.0-85031924668&partnerID=40&md5=b6f8eb0600c8d0a8ccbb4fb53c4186ff
memory consumption analysis for the goe and pet unequal erasure protection schemes	Roumy, A., Roca, V., Sayadi, B.	10.1109/ICC.2012.6363964	https://doi.org/10.1109/ICC.2012.6363964			https://www.scopus.com/inward/record.url?eid=2-s2.0-84871978297&partnerID=40&md5=0222f6701097b276d82c8757d910d05a
memory indexing canonicalizing addresses across executions	Sumner, W.N., Zhang, X.	10.1145/1882291.1882324	https://doi.org/10.1145/1882291.1882324			https://www.scopus.com/inward/record.url?eid=2-s2.0-78751492632&partnerID=40&md5=8ba3fd7a501aa55eb872e312a4c9aea9
mendel a model, metrics, and rules to understand class hierarchies	Denier, S., Guéhéneuc, Y.-G.	10.1109/ICPC.2008.37	https://doi.org/10.1109/ICPC.2008.37			https://www.scopus.com/inward/record.url?eid=2-s2.0-71149083175&partnerID=40&md5=4ec7b33abd5fe3e4ad74d598a970db7b
